facility_code,work_order_number,functional_location,work_order_description,order_type,planner_group,user_status,abc_field,work_centre,maint_activ_type,latest_allowable_finish_date,system_status
F3FA,81000002,F3FA-U-HLCR-DH1DRI-Z8100D1,Driver Pedestal Crane - M341 - Diesel En,UM01,MEC,WCOM,U,MECH,SFC,4/24/2012,CLSD PRT  NMAT PRC  SETC
F3FA,81000003,F3FA-C-FGDT-ABH004-99GD0406,Main Gen. 1 Infra Red GD Turb. Air Inl.,UM01,INS,WCOM,U,INST,SFC,4/7/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81000012,F3FA-U-HLCR-DH1CST,Pedestal Crane - Electrical Equipment -,UM01,ELE,WCOM,U,ELEC,SFC,4/7/2012,CLSD CNF  PRT  NMAT PRC  SETC
F3FA,81000013,F3FA-U-HLCR-DH1DRI-Z8100D1,Pedestal Crane - Electrical Equipment -,UM01,ELE,WCOM,U,ELEC,SFC,4/7/2012,CLSD CNF  PRT  NMAT PRC  SETC
F3FA,81000017,F3FA-U-HLCR-DH1CST,PEDESTAL CRANE - M336 - Pedestal Crane,UM01,MEC,WCOM,U,CRANE,SFC,3/24/2012,CLSD CNF  PRT  NMAT PRC  SETC
F3FA,81000018,F3FA-P-GCTR-AX1SRV-31BDV0300,BDV To HP Vent Header - O105 - Blowdown,UM01,PDN,WCOM,U,OPS,SFC,3/24/2012,CLSD CNF  PRT  NMAT PRC  SETC
F3FA,81000019,F3FA-H-FFFE-FOAMON-Z5012,FOAM PACKAGE - O119 - Inspection Foam Pa,UM01,PDN,WCOM,U,OPS,SFC,7/28/2012,CLSD NMAT PRC  SETC
F3FA,81000021,F3FA-H-SAEE-BOAMOB,Fast Rescue Craft - M304 - Fast Resque C,UM01,PDN,WCOM,U,MECH,SFC,3/24/2012,CLSD CNF  PRT  NMAT PRC  SETC
F3FA,81000023,F3FA-C-NAAD-FLDBEA,Aeronautical Obstruction Lighting - E103,UM01,ELE,WCOM,U,ELEC,SFC,3/24/2012,CLSD CNF  PRT  NMAT PRC  SETC
F3FA,81000024,F3FA-C-NAAD-FLDANT,Helicopter Warning Light - E103 - Naviga,UM01,ELE,WCOM,U,ELEC,SFC,3/24/2012,CLSD CNF  PRT  NMAT PRC  SETC
F3FA,81000025,F3FA-C-FGDT-ABH003-99GD0301,Diesel Fire Water Pump Room Air Inlet GD,UM01,INS,WCOM,U,INST,SFC,4/7/2012,CLSD CNF  PRT  NMAT PRC  SETC
F3FA,81000026,F3FA-C-FGDT-ABH004-99GD0408,Main Gen. 1 Infra Red GD Turb. Air Inl.,UM01,INS,WCOM,U,INST,SFC,4/7/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81000027,F3FA-C-FGDT-ABH012-99GD1201,Mezzdeck HVAC GD Ulity Mod.& E/I Room AI,UM01,INS,WCOM,U,INST,SFC,4/7/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81000028,F3FA-C-FGDT-ABH004-99GD0407,Main Gen. 1 Infra Red GD Turb. Air Inl.,UM01,INS,WCOM,U,INST,SFC,4/7/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81000029,F3FA-C-FGDT-ABH012-99GD1203,Mezzdeck HVAC GD Ulity Mod.& E/I Room AI,UM01,INS,WCOM,U,INST,SFC,4/7/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81000030,F3FA-C-FGDT-ABH003-99GD0302,Diesel Fire Water Pump Room Air Inlet GD,UM01,INS,WCOM,U,INST,SFC,4/7/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81000031,F3FA-C-FGDT-ABH003-99GD0303,Diesel Fire Water Pump Room Air Inlet GD,UM01,INS,WCOM,U,INST,SFC,4/7/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81000032,F3FA-C-FGDT-ABH22A-99GD2204,L.Q.Level 1 HVAC GD Galley Air Inlet - F,UM01,INS,WCOM,U,INST,SFC,4/7/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81000033,F3FA-C-FGDT-ABH22A-99GD2205,L.Q.Level 1 HVAC GD Galley Air Inlet - F,UM01,INS,WCOM,U,INST,SFC,4/7/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81000034,F3FA-C-FGDT-ABH22A-99GD2206,L.Q.Level 1 HVAC GD Galley Air Inlet - F,UM01,INS,WCOM,U,INST,SFC,4/7/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81000035,F3FA-C-FGDT-ABH012-99GD1202,Mezzdeck HVAC GD Ulity Mod.& E/I Room AI,UM01,INS,WCOM,U,INST,SFC,4/7/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81000040,F3FA-H-FFFW-FPD,DIESEL FIRE WATER PUMP - M123 - Firewate,UM01,MEC,WCOM,U,MECH,SFC,3/17/2012,CLSD CNF  PRT  NMAT PRC  SETC
F3FA,81000041,F3FA-H-FFFW-FPEPMP-P5011,ELECTRICAL FIRE WATER PUMP - M123 - Fire,UM01,MEC,WCOM,U,MECH,SFC,3/17/2012,CLSD CNF  PRT  NMAT PRC  SETC
F3FA,81000057,F3FA-U-HLCR-DH1CST,PEDESTAL CRANE - M337 - Pedestal Crane,UM01,MEC,WCOM,U,CRANE,SFC,3/24/2012,CLSD CNF  PRT  NMAT PRC  SETC
F3FA,81000060,F3FA-H-SAEE-BOAFLB,Lifeboat FFLB - M315 - Free Fall Lifeboa,UM01,PDN,WCOM,U,MECH,SFC,3/24/2012,CLSD CNF  PRT  NMAT PRC  SETC
F3FA,81000061,F3FA-U-HLCR-DH1CST,Driver Pedestal Crane - M342 - Diesel En,UM01,MEC,WCOM,U,CRANE,SFC,4/7/2012,CLSD CNF  PRT  NMAT PRC  SETC
F3FA,81000062,F3FA-U-HLCR-DH1CST,Driver Pedestal Crane - M340 - Diesel En,UM01,MEC,WCOM,U,CRANE,SFC,3/24/2012,CLSD CNF  PRT  NMAT PRC  SETC
F3FA,81000063,F3FA-U-HLCR-DH1CST,"Wire Rope Forerunner WLL 6,2 tonne - Q00",UM01,MEC,WCOM,U,CRANE,SFC,4/7/2012,CLSD CNF  PRT  NMAT PRC  SETC
F3FA,81000064,F3FA-H-SAEE-BOAMOB,Fast Rescue Craft - E107 - Fast Resque C,UM01,ELE,WCOM,U,ELEC,SFC,3/24/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81000065,F3FA-U-HLCR-DH1CON,Pedestal Crane - Electrical Equipment -,UM01,ELE,WCOM,U,CRANE,SFC,3/24/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81000066,F3FA-H-SAEE-RAFINF,Liferaft South-West Side - Q160 - S30 Li,UM01,PDN,WCOM,U,OPS,SFC,3/31/2012,CLSD PRT  NMAT PRC  SETC
F3FA,81000067,F3FA-F-HVAC-CLO22A-87FD0301,Fire Damper Zone 22A - I351 - Fire Dampe,UM01,INS,WCOM,U,INST,SFC,3/13/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81000068,F3FA-F-HVAC-CLO22A-87FD0302,Fire Damper Zone 22A - I351 - Fire Dampe,UM01,INS,WCOM,U,INST,SFC,3/13/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81000069,F3FA-F-HVAC-CLO010-87FD0213,Fire Damper Zone 10 - I351 - Fire Damper,UM01,INS,WCOM,U,INST,SFC,3/13/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81000070,F3FA-F-HVAC-CLO007-87FD0101,Fire Damper Zone 7 - I351 - Fire Dampers,UM01,INS,WCOM,U,INST,SFC,3/13/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81000071,F3FA-F-HVAC-CLO024-87FD0304,Fire Damper Zone 24 - I351 - Fire Damper,UM01,INS,WCOM,U,INST,SFC,3/13/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81000072,F3FA-F-HVAC-CLO12B-87FD0214,Fire Damper Zone 12B - I351 - Fire Dampe,UM01,INS,WCOM,U,INST,SFC,3/13/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81000073,F3FA-F-HVAC-CLO024-87FD0305,Fire Damper Zone 24 - I351 - Fire Damper,UM01,INS,WCOM,U,INST,SFC,3/13/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81000074,F3FA-F-HVAC-CLO010-87FD0212,Fire Damper Zone 10 - I351 - Fire Damper,UM01,INS,WCOM,U,INST,SFC,3/13/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81000075,F3FA-F-HVAC-CLO016-87FD0211,Fire Damper Zone 16 - I351 - Fire Damper,UM01,INS,WCOM,U,INST,SFC,3/13/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81000076,F3FA-F-HVAC-CLO025-87FD0210,Fire Damper Zone 25 - I351 - Fire Damper,UM01,INS,WCOM,U,INST,SFC,3/13/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81000077,F3FA-F-HVAC-CLO010-87FD0209,Fire Damper Zone 10 - I351 - Fire Damper,UM01,INS,WCOM,U,INST,SFC,3/13/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81000078,F3FA-F-HVAC-CLO016-87FD0207,Fire Damper Zone 16 - I351 - Fire Damper,UM01,INS,WCOM,U,INST,SFC,3/13/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81000079,F3FA-F-HVAC-CLO12B-87FD0215,Fire Damper Zone 12B - I351 - Fire Dampe,UM01,INS,WCOM,U,INST,SFC,3/13/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81000080,F3FA-F-HVAC-CLO22A-87FD0303,Fire Damper Zone 22A - I351 - Fire Dampe,UM01,INS,WCOM,U,INST,SFC,3/13/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81000081,F3FA-F-HVAC-CLO011-87FD0206,Fire Damper Zone 11 - I351 - Fire Damper,UM01,INS,WCOM,U,INST,SFC,3/13/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81000082,F3FA-F-HVAC-CLO22A-87FD0311,Fire Damper Zone 22A - I351 - Fire Dampe,UM01,INS,WCOM,U,INST,SFC,3/13/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81000083,F3FA-F-HVAC-CLO22A-87FD0310,Fire Damper Zone 22A - I351 - Fire Dampe,UM01,INS,WCOM,U,INST,SFC,3/13/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81000084,F3FA-F-HVAC-CLO024-87FD0307,Fire Damper Zone 24 - I351 - Fire Damper,UM01,INS,WCOM,U,INST,SFC,3/13/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81000085,F3FA-F-HVAC-CLO024-87FD0306,Fire Damper Zone 24 - I351 - Fire Damper,UM01,INS,WCOM,U,INST,SFC,3/13/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81000086,F3FA-F-HVAC-CLO12B-87FD0204,Fire Damper Zone 12B - I351 - Fire Dampe,UM01,INS,WCOM,U,INST,SFC,3/13/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81000087,F3FA-F-HVAC-CLO007-87FD0102,Fire Damper Zone 7 - I351 - Fire Dampers,UM01,INS,WCOM,U,INST,SFC,3/13/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81000088,F3FA-F-HVAC-CLO003-87FD0111,Fire Damper Zone 3 - I351 - Fire Dampers,UM01,INS,WCOM,U,INST,SFC,3/13/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81000089,F3FA-F-HVAC-CLO003-87FD0112,Fire Damper Zone 3 - I351 - Fire Dampers,UM01,INS,WCOM,U,INST,SFC,3/13/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81000090,F3FA-F-HVAC-CLO026-87FD0121,Fire Damper Zone 26 - I351 - Fire Damper,UM01,INS,WCOM,U,INST,SFC,3/13/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81000091,F3FA-F-HVAC-CLO026-87FD0122,Fire Damper Zone 26 - I351 - Fire Damper,UM01,INS,WCOM,U,INST,SFC,3/13/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81000092,F3FA-F-HVAC-CLO004-87FD0131,Fire Damper Zone 4 - I351 - Fire Dampers,UM01,INS,WCOM,U,INST,SFC,3/13/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81000093,F3FA-F-HVAC-CLO004-87FD0132,Fire Damper Zone 4 - I351 - Fire Dampers,UM01,INS,WCOM,U,INST,SFC,3/13/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81000094,F3FA-F-HVAC-CLO004-87FD0133,Fire Damper Zone 4 - I351 - Fire Dampers,UM01,INS,WCOM,U,INST,SFC,3/13/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81000095,F3FA-F-HVAC-CLO12B-87FD0201,Fire Damper Zone 12B - I351 - Fire Dampe,UM01,INS,WCOM,U,INST,SFC,3/13/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81000096,F3FA-F-HVAC-CLO12B-87FD0202,Fire Damper Zone 12B - I351 - Fire Dampe,UM01,INS,WCOM,U,INST,SFC,3/13/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81000097,F3FA-F-HVAC-CLO010-87FD0208,Fire Damper Zone 10 - I351 - Fire Damper,UM01,INS,WCOM,U,INST,SFC,3/13/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81000098,F3FA-F-HVAC-CLO12B-87FD0203,Fire Damper Zone 12B - I351 - Fire Dampe,UM01,INS,WCOM,U,INST,SFC,3/13/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81000099,F3FA-F-HVAC-CLO011-87FD0205,Fire Damper Zone 11 - I351 - Fire Damper,UM01,INS,WCOM,U,INST,SFC,3/13/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81000100,F3FA-U-HLCR-DH1DRI-Z8100D1,PEDESTAL CRANE - M332 - Pedestal Crane,UM01,MEC,WCOM,U,CRANE,SFC,3/23/2012,CLSD CNF  PRT  NMAT PRC  SETC
F3FA,81000101,F3FA-U-HLCR-DH1DRI-Z8100D1,PEDESTAL CRANE - M333 - Pedestal Crane,UM01,MEC,WCOM,U,CRANE,SFC,4/13/2012,CLSD CNF  PRT  NMAT PRC  SETC
F3FA,81000102,F3FA-H-SAEE-BOAMOB,Fast Rescue Craft - M301 - Fast Resque C,UM01,MEC,WCOM,U,MECH,SFC,4/15/2012,CLSD CNF  PRT  NMAT PRC  SETC
F3FA,81000103,F3FA-U-HLCR-DH1DRI-Z8100D1,Driver Pedestal Crane - M341 - Diesel En,UM01,MEC,WCOM,U,MECH,SFC,4/16/2012,CLSD CNF  PRT  NMAT PRC  SETC
F3FA,81000104,F3FA-H-FFFW-FPEPMP-PM5011,Electrical Fire Water Pump Motor - E150,UM01,ELE,WCOM,U,ELEC,SFC,4/17/2012,CLSD CNF  PRT  NMAT PRC  SETC
F3FA,81000105,F3FA-H-FFFW-FPEPMP-P5011,ELECTRICAL FIRE WATER PUMP - M119 - Fire,UM01,MEC,WCOM,U,OPS,SFC,4/7/2012,CLSD CNF  PRT  NMAT PRC  SETC
F3FA,81000106,F3FA-H-FFFW-FPDPMP-P5010,DIESEL FIRE WATER PUMP - M119 - Firewate,UM01,MEC,WCOM,U,OPS,SFC,4/7/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81000107,F3FA-C-FGDT-ABH,Build Scaffold FIRE & GAS DETECTION SYST,UM01,INS,WCOM,U,SCAF,SFC,7/28/2012,CLSD NMAT PRC  SETC
F3FA,81000109,F3FA-P-PGME-EXPEXO-30SDV0179,SDV Sales Gas Export Line Shut-Off - V02,UM01,PDN,WCOM,U,GENCON,SFC,3/17/2012,CLSD NMAT NTUP PRC  SETC
F3FA,81000110,F3FA-C-FGDT-ABH,Dismantle Scaffold FIRE & GAS DETECTION,UM01,INS,WCOM,U,SCAF,SFC,7/28/2012,CLSD NMAT PRC  SETC
F3FA,81000112,F3FA-H-SAEE-RAFINF,Liferaft North-West Side - Q160 - S30 Li,UM01,PDN,WCOM,U,OPS,SFC,3/31/2012,CLSD PRT  NMAT PRC  SETC
F3FA,81000113,F3FA-F-WQSE-OFFRAD,MARINE RADIO EQUIPMENT - V011 - Marine R,UM01,PDN,WCOM,U,GENCON,SFC,4/2/2012,CLSD NMAT PRC  SETC
F3FA,81000114,F3FA-P-WHXM-W01,WELL-FA-A1 - V009 - Vendor Inspection -,UM01,PDN,WCOM,U,GENCON,SFC,4/5/2012,CLSD NMAT PRC  SETC
F3FA,81000115,F3FA-U-HLCR-DH1DRI-Z8100D1,PEDESTAL CRANE - Q022 - TCVT Inspection,UM01,MEC,WCOM,U,GENCON,SFC,3/26/2012,CLSD CNF  PRT  NMAT PRC  SETC
F3FA,81000116,F3FA-F-WQSE-OFFRAD,MARINE RADIO EQUIPMENT (MRE) - V011 - Ma,UM01,PDN,WCOM,U,GENCON,SFC,4/3/2012,CLSD NMAT PRC  SETC
F3FA,81001002,F3FA-U-HLCR-DH1DRI-Z8100D1,Driver Pedestal Crane - S001 - Oil Sampl,UM01,MEC,WCOM,U,CRANE,SFC,4/30/2012,CLSD CNF  PRT  NMAT PRC  SETC
F3FA,81001003,F3FA-U-HLCR-DH1DRI-Z8100D1,Pedestal Crane - Hydraulic System -,UM01,MEC,WCOM,U,CRANE,SFC,4/30/2012,CLSD CNF  PRT  NMAT PRC  SETC
F3FA,81001005,F3FA-U-HLCR-DH1DRI-Z8100D1,Pedestal Crane - Elec Equipment - E920,UM01,MEC,WCOM,U,ELEC,SFC,5/7/2012,CLSD CNF  PRT  NMAT PRC  SETC
F3FA,81001006,F3FA-F-HV,HVAC - V017 - Vendor Inspection - STEK I,UM01,MEC,WCOM,U,GENCON,SFC,5/8/2012,CLSD PRT  NMAT PRC  SETC
F3FA,81001007,F3FA-P-PGME-EXPSSV-30SSIV0182,SSIV Subsea Gas Exp Line Shut-Off - M410,UM01,MEC,WCOM,U,OPS,SFC,4/26/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81001008,F3FA-C-NAAD,NAVIGATION EQUIPMENT - V301 -,UM01,INS,WCOM,U,GENCON,SFC,5/15/2012,CLSD NMAT PRC  SETC
F3FA,81001010,F3FA-C-NAAD-CEN,24V DC Battery Set (Nav Aids) - V350,UM01,INS,WCOM,U,GENCON,SFC,5/16/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81001013,F3FA-U-ECLV-GLTEME,Emerg Lighting & Escape Routes - CM007,UM01,ELE,WCOM,U,ELEC,SFC,5/13/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81001015,F3FA-U-ECLV-GLTEME,Emerg Lighting & Escape Routes - T180,UM01,ELE,WCOM,U,ELEC,SFC,5/7/2012,CLSD CNF  PRT  NMAT PRC  SETC
F3FA,81001390,F3FA-H-SAEE-BOAFLB-Z8010,Lifeboat FFLB   M315,UM01,PDN,WCOM,U,OPS,SFC,6/18/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81001412,F3FA-U-HLCR-DH1,PEDESTAL CRANE   M332,UM01,MEC,WCOM,U,MECH,SFC,6/9/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81001434,F3FA-F-HVAC-CLO,Closure Devices HVAC Dampers,UM01,INS,WCOM,U,INST,SFC,6/6/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81001447,F3FA-F-HVAC-CLO,Closure Devices HVAC Dampers,UM01,INS,WCOM,U,INST,SFC,7/6/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81001448,F3FA-U-HLCR-DH1,PEDESTAL CRANE   M332,UM01,MEC,WCOM,U,MECH,SFC,7/9/2012,CLSD CNF  PRT  NMAT PRC  SETC
F3FA,81001464,F3FA-H-SAEE-BOAFLB-Z8010,Lifeboat FFLB   M315,UM01,PDN,WCOM,U,OPS,SFC,7/18/2012,CLSD CNF  PRT  NMAT PRC  SETC
F3FA,81001465,F3FA-H-SAEE-BOAFLB-Z8010,Lifeboat FFLB   M315,UM01,PDN,WCOM,U,OPS,SFC,8/17/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81001466,F3FA-H-SAEE-BOAFLB-Z8010,Lifeboat FFLB   M315,UM01,PDN,WCOM,U,OPS,SFC,9/16/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81001525,F3FA-U-HLCR-DH1,PEDESTAL CRANE   M332,UM01,MEC,WCOM,U,MECH,SFC,8/8/2012,CLSD CNF  PRT  NMAT PRC  SETC
F3FA,81001526,F3FA-U-HLCR-DH1,PEDESTAL CRANE   M332,UM01,MEC,WCOM,U,MECH,SFC,9/7/2012,CLSD CNF  PRT  NMAT PRC  SETC
F3FA,81001527,F3FA-U-HLCR-DH1,PEDESTAL CRANE   M332,UM01,MEC,WCOM,U,MECH,SFC,10/7/2012,CLSD CNF  PRT  NMAT PRC  SETC
F3FA,81001576,F3FA-F-HVAC-CLO,Closure Devices HVAC Dampers,UM01,INS,WCOM,U,INST,SFC,8/5/2012,TECO CNF  PRT  NMAT PRC  SETC
F3FA,81001577,F3FA-F-HVAC-CLO,Closure Devices HVAC Dampers,UM01,INS,WCOM,U,INST,SFC,9/4/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81001578,F3FA-F-HVAC-CLO,Closure Devices HVAC Dampers,UM01,INS,WCOM,U,INST,SFC,10/4/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81001592,F3FA-U-ECLV-GLTEME,Emergency Lighting & Escape Routes - T18,UM01,ELE,WCOM,U,ELEC,SFC,5/7/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81001595,F3FA-C-NAAD-CEN,24V DC Battery Set (Nav Aids) - E901 - B,UM01,INS,WCOM,U,ELEC,SFC,6/17/2012,CLSD CNF  PRT  NMAT PRC  SETC
F3FA,81001596,F3FA-P-WHXM-W01CAS-01PT0006,PT 9'' Casing Well A1 - I400 - Transmitt,UM01,INS,WCOM,U,INST,SFC,6/17/2012,CLSD CNF  PRT  NMAT PRC  SETC
F3FA,81001597,F3FA-P-WHXM-W01CAS-01PT0008,PT 13'' Casing Well A1 - I400 - Transmit,UM01,INS,WCOM,U,INST,SFC,6/17/2012,CLSD CNF  PRT  NMAT PRC  SETC
F3FA,81001607,F3FA-P-GCTR-AX2CPI-31PT0286,PT Suction LP Compressor 1ST Stage - I40,UM01,INS,WCOM,U,INST,SFC,6/17/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81001608,F3FA-P-GCTR-AX2CPI-31PT0288,PT LP Compressor 1ST Stage - I400 - Tran,UM01,INS,WCOM,U,INST,SFC,6/17/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81001610,F3FA-P-GCTR-AX2CPO-31PT0290,PT LP Compressor 1ST Stage - I400 - Tran,UM01,INS,WCOM,U,INST,SFC,6/17/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81001611,F3FA-P-GCTR-AX1CPO-31PT0320,PT IP Compressor 2ND Stage - I400 - Tran,UM01,INS,WCOM,U,INST,SFC,6/17/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81001612,F3FA-P-GCTR-AX1CPO-31PT0322,PT Discharge IP Compressor 2ND Stage - I,UM01,INS,WCOM,U,INST,SFC,6/17/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81001616,F3FA-P-GCTR-AX1CPI-31PT0318,PT IP Compressor 2ND Stage - I400 - Tran,UM01,INS,WCOM,U,INST,SFC,6/17/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81001617,F3FA-P-GCTR-AX1CPI-31PT0316,PT IP Compressor 2ND Stage - I400 - Tran,UM01,INS,WCOM,U,INST,SFC,6/17/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81001647,F3FA-U-FUFG-HEAPHE-60PT0728,PT LP Fuel GAs Pre-Heater FA-X-6010 - I4,UM01,INS,WCOM,U,INST,SFC,6/17/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81001653,F3FA-H-FFFW-FWMVAL-50PT1136,PT Fire Water Ring Main - I400 - Transmi,UM01,INS,WCOM,U,INST,SFC,6/17/2012,CLSD CNF  PRT  NMAT PRC  SETC
F3FA,81001654,F3FA-H-FFFW-DELRZ1-50PT1166,PT FA-50-XV-1161 - I400 - Transmitter,UM01,INS,WCOM,U,INST,SFC,6/17/2012,CLSD CNF  PRT  NMAT PRC  SETC
F3FA,81001655,F3FA-H-FFFW-DELRZH-50PT1156,PT FA-50-XV-1151 - I400 - Transmitter,UM01,INS,WCOM,U,INST,SFC,6/17/2012,CLSD CNF  PRT  NMAT PRC  SETC
F3FA,81001658,F3FA-U-FUFG-OUTLPV-60PT0770,PT LP Fuel Gas To Glycol Regenerator - I,UM01,INS,WCOM,U,INST,SFC,6/17/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81001666,F3FA-U-HPWH-PCKOUT-83PT0056,PT Hydraulic Header Pressure WHCP - I400,UM01,INS,WCOM,U,INST,SFC,6/17/2012,CLSD CNF  PRT  NMAT PRC  SETC
F3FA,81001671,F3FA-P-GCTR-AX2CPI-31TE0287,TT Suction LP Compressor 1ST Stage - I50,UM01,INS,WCOM,U,INST,SFC,6/17/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81001672,F3FA-P-GCTR-AX2CPI,TT Suction IP Compressor 2ND Stage - I50,UM01,MEC,WCOM,U,INST,SFC,6/17/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81001676,F3FA-U-FUFG-HEAAHE-60PT0775,PT LP Fuel Gas To Hot Water System - I40,UM01,INS,WCOM,U,INST,SFC,6/17/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81001677,F3FA-U-HPWH-WCPHO1-83PT00101,PT Hydraulic Oil To FA-01-SSSV-0001 - I4,UM01,INS,WCOM,U,INST,SFC,6/17/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81001679,F3FA-U-HPWH-PCKOUT-83PT0055,PT Hydraulic Oil WHCP Pump Control - I40,UM01,INS,WCOM,U,INST,SFC,6/17/2012,CLSD CNF  PRT  NMAT PRC  SETC
F3FA,81001680,F3FA-U-HPWH-PCKHPI-83PT0032,PT Hydraulic Header Pressure WHCP - I400,UM01,INS,WCOM,U,INST,SFC,6/17/2012,CLSD CNF  PRT  NMAT PRC  SETC
F3FA,81001681,F3FA-U-HPWH-PCKHPI-83PT0031,PT Hydraulic Oil WHCP Pump Control - I40,UM01,INS,WCOM,U,INST,SFC,6/17/2012,CLSD CNF  PRT  NMAT PRC  SETC
F3FA,81001682,F3FA-U-HPWH-PCKFIL-83PDT0052,PT Discharge Pump FA-P-8310A.B - I400 -,UM01,INS,WCOM,U,INST,SFC,6/17/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81001701,F3FA-P-PGGL-GLCLLC-33LT0403,LT Glycol Contactor FA-V-3310 - I400 - T,UM01,INS,WCOM,U,INST,SFC,10/7/2012,CLSD CNF  NMAT PRC  SETC
F3FA,81001732,F3FA-U-HPWH-PCKTNK-83LT0016,LT Hydraulic Reservoir WHCP - I400 - Tra,UM01,INS,WCOM,U,INST,SFC,10/7/2012,CLSD CNF  PRT  NMAT PRC  SETC
F3FA,81001733,F3FA-U-HPWH-PCKTNK-83LT0015,LT Hydraulic Reservoir WHCP - I400 - Tra,UM01,INS,WCOM,U,INST,SFC,10/7/2012,CLSD CNF  PRT  NMAT PRC  SETC
F3FA,81001794,F3FA-U-EGBU-UPSBAT-EB7401,UPS 24 Volts Battery - E901 - Batteries,UM01,ELE,WCOM,U,ELEC,SFC,6/18/2012,CLSD CNF  PRT  NMAT PRC  SETC
F3FA,81001795,F3FA-U-EGBU-UPSBAT-EB9001,UPS 24 Volts to FA-EP-9001 - E901 - Batt,UM01,ELE,WCOM,U,ELEC,SFC,6/18/2012,CLSD CNF  PRT  NMAT PRC  SETC
F3FA,81001796,F3FA-U-EGBU-UPSBAT-EB7402,UPS 24 Volts Battery - E901 - Batteries,UM01,ELE,WCOM,U,ELEC,SFC,6/18/2012,CLSD CNF  PRT  NMAT PRC  SETC
